company_name,order_id,order_date,customer_id,customer_name,city,state,product_category,product_name,order_value,discount_percent,payment_mode,delivery_days,rating
BharatKart Retail Pvt Ltd,6781,2023-01-09 01:00:00,4483,Sneha Patil,Hyderabad,MH,Electronics,Shirt,,,Card,13,4
BharatKart Retail Pvt Ltd,4332,2023-01-09 02:00:00,4004,Priya Singh,Bangalore,DL,Grocery,Sofa,85259.0,,UPI,12,3
BharatKart Retail Pvt Ltd,7619,2023-01-09 03:00:00,2106,Sneha Patil,Chennai,MH,Electronics,Laptop,64758.0,5,UPI,3,4
BharatKart Retail Pvt Ltd,7732,2023-01-09 04:00:00,2192,Rahul Verma,Hyderabad,TN,Grocery,Sofa,60864.0,10,UPI,5,4
BharatKart Retail Pvt Ltd,1233,2023-01-09 05:00:00,4206,Vikas Gupta,Hyderabad,DL,Grocery,Laptop,19046.0,20,COD,7,5
BharatKart Retail Pvt Ltd,7475,2023-01-09 06:00:00,5817,Amit Sharma,unknown,TS,Fashion,Sofa,80152.0,20,Card,11,4
BharatKart Retail Pvt Ltd,7918,2023-01-09 07:00:00,2360,Sneha Patil,Bangalore,TS,,,69295.0,0,UPI,10,2
BharatKart Retail Pvt Ltd,4960,2023-01-09 08:00:00,1830,Vikas Gupta,Mumbai,TN,Fashion,Shirt,63463.0,10,Card,3,2
BharatKart Retail Pvt Ltd,7369,2023-01-09 09:00:00,527,Vikas Gupta,Delhi,TN,Grocery,Sofa,112047.0,20,,3,3
BharatKart Retail Pvt Ltd,5565,2023-01-09 10:00:00,5729,Priya Singh,Hyderabad,KA,Electronics,Laptop,109495.0,30,UPI,14,1
BharatKart Retail Pvt Ltd,5181,2023-01-09 11:00:00,2733,Rahul Verma,Chennai,MH,,Shirt,53175.0,5,UPI,11,4
BharatKart Retail Pvt Ltd,2694,2023-01-09 12:00:00,3082,Rahul Verma,Delhi,DL,Fashion,,80216.0,5,Card,4,4
BharatKart Retail Pvt Ltd,4947,2023-01-09 13:00:00,3259,Vikas Gupta,Delhi,MH,Fashion,Mobile,99022.0,0,,6,3
BharatKart Retail Pvt Ltd,3524,2023-01-09 14:00:00,959,Priya Singh,Bangalore,TS,Fashion,,107964.0,0,,4,3
BharatKart Retail Pvt Ltd,2848,2023-01-09 15:00:00,5954,Priya Singh,Hyderabad,TN,Electronics,,81375.0,20,Card,3,3
BharatKart Retail Pvt Ltd,2843,2023-01-09 16:00:00,3892,Sneha Patil,Bangalore,KA,Fashion,Rice,37447.0,0,UPI,3,
BharatKart Retail Pvt Ltd,7391,2023-01-09 17:00:00,4940,Sneha Patil,Bangalore,DL,Home,Shirt,75585.0,5,UPI,1,4
BharatKart Retail Pvt Ltd,2207,2023-01-09 18:00:00,4457,Vikas Gupta,Bangalore,TN,Grocery,Rice,105742.0,5,Card,6,5
BharatKart Retail Pvt Ltd,8801,2023-01-09 19:00:00,5695,Sneha Patil,,TS,,Sofa,77942.0,,Card,5,2
BharatKart Retail Pvt Ltd,2100,2023-01-09 20:00:00,5938,Vikas Gupta,,DL,Grocery,Laptop,46361.0,5,Card,4,3
BharatKart Retail Pvt Ltd,4949,2023-01-09 21:00:00,1176,Priya Singh,Bangalore,TN,Grocery,Laptop,52103.0,30,COD,12,1
BharatKart Retail Pvt Ltd,6028,2023-01-09 22:00:00,1156,Amit Sharma,Pune,,Home,Laptop,174.0,20,Card,9,2
BharatKart Retail Pvt Ltd,6831,2023-01-09 23:00:00,1531,Priya Singh,,TN,Fashion,Mobile,100932.0,5,COD,9,1
BharatKart Retail Pvt Ltd,7229,2023-01-10 00:00:00,4908,Vikas Gupta,Chennai,,Home,Sofa,22106.0,0,Card,3,3
BharatKart Retail Pvt Ltd,2722,2023-01-10 01:00:00,5506,Rahul Verma,,DL,Grocery,,8028.0,5,Card,5,2
BharatKart Retail Pvt Ltd,6929,2023-01-10 02:00:00,5389,Sneha Patil,Chennai,MH,Home,Shirt,29914.0,10,UPI,3,3
BharatKart Retail Pvt Ltd,6350,2023-01-10 03:00:00,537,Sneha Patil,Bangalore,DL,Electronics,Rice,30950.0,5,COD,11,2
BharatKart Retail Pvt Ltd,6007,2023-01-10 04:00:00,1897,Vikas Gupta,Delhi,KA,Grocery,Laptop,97804.0,30,Card,10,2
BharatKart Retail Pvt Ltd,4883,2023-01-10 05:00:00,5097,Rahul Verma,Pune,KA,Grocery,Shirt,54708.0,30,COD,7,5
BharatKart Retail Pvt Ltd,8483,2023-01-10 06:00:00,5691,Amit Sharma,Delhi,MH,Home,Rice,,5,COD,12,4
BharatKart Retail Pvt Ltd,1850,2023-01-10 07:00:00,1935,Priya Singh,Chennai,TN,Home,,118261.0,,,1,3
BharatKart Retail Pvt Ltd,1575,2023-01-10 08:00:00,4555,Vikas Gupta,Delhi,MH,Grocery,Shirt,97438.0,20,,6,
BharatKart Retail Pvt Ltd,7044,2023-01-10 09:00:00,5298,,Hyderabad,TN,Home,Rice,67717.0,5,,6,4
BharatKart Retail Pvt Ltd,3448,2023-01-10 10:00:00,2068,Rahul Verma,Bangalore,TN,Grocery,Rice,75026.0,30,Card,1,3
BharatKart Retail Pvt Ltd,4107,2023-01-10 11:00:00,3482,Rahul Verma,Delhi,TS,Electronics,Shirt,88414.0,20,Card,1,1
BharatKart Retail Pvt Ltd,8757,2023-01-10 12:00:00,1985,Vikas Gupta,Hyderabad,,Home,Shirt,,20,UPI,8,2
BharatKart Retail Pvt Ltd,1288,2023-01-10 13:00:00,140,Vikas Gupta,,MH,,Rice,38877.0,10,,5,5
BharatKart Retail Pvt Ltd,3677,2023-01-10 14:00:00,2714,Rahul Verma,Bangalore,,Home,Mobile,47265.0,30,UPI,12,4
BharatKart Retail Pvt Ltd,7871,2023-01-10 15:00:00,3709,Amit Sharma,Delhi,DL,Electronics,Mobile,113449.0,20,COD,12,4
BharatKart Retail Pvt Ltd,4039,2023-01-10 16:00:00,3327,Rahul Verma,Mumbai,KA,Grocery,Mobile,4436.0,5,,13,3
BharatKart Retail Pvt Ltd,5257,2023-01-10 17:00:00,577,,Mumbai,DL,Grocery,,46306.0,,Card,4,5
BharatKart Retail Pvt Ltd,5141,2023-01-10 18:00:00,4437,none,Delhi,KA,Fashion,Sofa,,5,,12,5
BharatKart Retail Pvt Ltd,7056,2023-01-10 19:00:00,1986,Rahul Verma,Chennai,MH,Fashion,Shirt,84890.0,20,UPI,14,5
BharatKart Retail Pvt Ltd,2652,2023-01-10 20:00:00,214,Priya Singh,Delhi,TN,Home,Laptop,27422.0,0,UPI,11,4
BharatKart Retail Pvt Ltd,5571,2023-01-10 21:00:00,5802,Vikas Gupta,,DL,,,3010.0,0,UPI,6,5
BharatKart Retail Pvt Ltd,7542,2023-01-10 22:00:00,316,,Bangalore,KA,Grocery,Laptop,9490.0,,Card,5,1
BharatKart Retail Pvt Ltd,3093,2023-01-10 23:00:00,2721,Priya Singh,Chennai,KA,Grocery,Sofa,93660.0,,,13,3
BharatKart Retail Pvt Ltd,5969,2023-01-11 00:00:00,1355,Priya Singh,,KA,,Mobile,33372.0,20,UPI,7,
BharatKart Retail Pvt Ltd,8210,2023-01-11 01:00:00,612,Sneha Patil,Bangalore,KA,Fashion,Laptop,20647.0,10,COD,1,
BharatKart Retail Pvt Ltd,3912,2023-01-11 02:00:00,2380,Vikas Gupta,Mumbai,KA,Grocery,Sofa,100142.0,20,COD,14,
BharatKart Retail Pvt Ltd,1290,2023-01-11 03:00:00,1626,Vikas Gupta,Mumbai,KA,Fashion,Laptop,100646.0,,,9,3
BharatKart Retail Pvt Ltd,8263,2023-01-11 04:00:00,5704,Vikas Gupta,Chennai,MH,,Sofa,36971.0,30,UPI,8,4
BharatKart Retail Pvt Ltd,3231,2023-01-11 05:00:00,1769,Rahul Verma,Pune,,Fashion,Shirt,61489.0,20,UPI,6,
BharatKart Retail Pvt Ltd,3278,2023-01-11 06:00:00,5759,Sneha Patil,Bangalore,TN,Electronics,Rice,109080.0,30,,2,1
BharatKart Retail Pvt Ltd,1914,2023-01-11 07:00:00,451,Priya Singh,Hyderabad,KA,Grocery,,118958.0,30,Card,13,4
BharatKart Retail Pvt Ltd,1265,2023-01-11 08:00:00,4577,Rahul Verma,Chennai,TN,Home,Sofa,36890.0,30,,7,2
BharatKart Retail Pvt Ltd,2993,2023-01-11 09:00:00,2505,Rahul Verma,Pune,TS,Electronics,Shirt,14801.0,30,,1,3
BharatKart Retail Pvt Ltd,1269,2023-01-11 10:00:00,1217,,Hyderabad,TN,Electronics,Shirt,107.0,,,12,5
BharatKart Retail Pvt Ltd,8509,2023-01-11 11:00:00,1101,Rahul Verma,,TS,,Sofa,72332.0,,COD,6,2
BharatKart Retail Pvt Ltd,5011,2023-01-11 12:00:00,5362,Amit Sharma,Delhi,KA,Fashion,Shirt,23658.0,0,Card,9,1
BharatKart Retail Pvt Ltd,3049,2023-01-11 13:00:00,3328,Vikas Gupta,unknown,MH,Fashion,,9603.0,30,UPI,8,5
BharatKart Retail Pvt Ltd,6407,2023-01-11 14:00:00,2028,Amit Sharma,unknown,MH,Home,,50064.0,20,,8,4
BharatKart Retail Pvt Ltd,6006,2023-01-11 15:00:00,2056,Amit Sharma,Chennai,TS,Electronics,Mobile,103512.0,5,UPI,8,
BharatKart Retail Pvt Ltd,7352,2023-01-11 16:00:00,1436,Priya Singh,,KA,Fashion,Sofa,75651.0,,,6,2
BharatKart Retail Pvt Ltd,5656,2023-01-11 17:00:00,3663,Rahul Verma,Pune,DL,,Shirt,46735.0,30,,1,4
BharatKart Retail Pvt Ltd,4737,2023-01-11 18:00:00,5933,Amit Sharma,,,Fashion,,45524.0,30,COD,4,1
BharatKart Retail Pvt Ltd,4569,2023-01-11 19:00:00,2279,Amit Sharma,unknown,KA,Electronics,Shirt,42264.0,20,UPI,13,5
BharatKart Retail Pvt Ltd,2006,2023-01-11 20:00:00,4810,Sneha Patil,Delhi,TN,Home,Mobile,89993.0,30,,10,3
BharatKart Retail Pvt Ltd,2185,2023-01-11 21:00:00,5550,Vikas Gupta,Pune,,Electronics,Laptop,101501.0,,Card,14,4
BharatKart Retail Pvt Ltd,7101,2023-01-11 22:00:00,894,,unknown,TS,Fashion,Mobile,25385.0,10,UPI,9,4
BharatKart Retail Pvt Ltd,8123,2023-01-11 23:00:00,3213,Amit Sharma,Mumbai,DL,,Shirt,81967.0,5,Card,13,3
BharatKart Retail Pvt Ltd,7399,2023-01-12 00:00:00,740,Vikas Gupta,Hyderabad,MH,Grocery,,73367.0,5,UPI,10,2
BharatKart Retail Pvt Ltd,4410,2023-01-12 01:00:00,3617,Sneha Patil,,MH,Fashion,Sofa,95749.0,10,COD,13,1
BharatKart Retail Pvt Ltd,3624,2023-01-12 02:00:00,5295,Rahul Verma,unknown,MH,Electronics,Laptop,33508.0,0,Card,7,2
BharatKart Retail Pvt Ltd,7605,2023-01-12 03:00:00,1902,Rahul Verma,Delhi,DL,Grocery,Rice,18553.0,0,COD,10,2
BharatKart Retail Pvt Ltd,6946,2023-01-12 04:00:00,5604,Priya Singh,Delhi,MH,Electronics,Rice,46876.0,10,UPI,13,2
BharatKart Retail Pvt Ltd,8434,2023-01-12 05:00:00,1609,Amit Sharma,Delhi,TN,Grocery,Mobile,62715.0,,COD,12,3
BharatKart Retail Pvt Ltd,3046,2023-01-12 06:00:00,5093,,Mumbai,KA,Home,Rice,11983.0,30,Card,8,4
BharatKart Retail Pvt Ltd,6556,2023-01-12 07:00:00,2852,,Hyderabad,TN,Home,Laptop,77811.0,10,Card,11,
BharatKart Retail Pvt Ltd,4578,2023-01-12 08:00:00,3385,Amit Sharma,Hyderabad,TS,Grocery,Sofa,51683.0,5,Card,14,2
BharatKart Retail Pvt Ltd,7683,2023-01-12 09:00:00,2420,Vikas Gupta,Chennai,MH,,Rice,14145.0,10,COD,7,2
BharatKart Retail Pvt Ltd,5252,2023-01-12 10:00:00,5452,,Pune,MH,Electronics,Sofa,109825.0,,,9,
BharatKart Retail Pvt Ltd,8176,2023-01-12 11:00:00,3165,Amit Sharma,,,,Mobile,76710.0,5,COD,14,3
BharatKart Retail Pvt Ltd,8927,2023-01-12 12:00:00,5618,Vikas Gupta,,TN,Fashion,Laptop,89044.0,0,COD,3,2
BharatKart Retail Pvt Ltd,8649,2023-01-12 13:00:00,5285,Amit Sharma,Bangalore,,Home,Mobile,,,COD,8,2
BharatKart Retail Pvt Ltd,3660,2023-01-12 14:00:00,5162,Sneha Patil,,TS,Electronics,Shirt,,0,COD,5,5
BharatKart Retail Pvt Ltd,7572,2023-01-12 15:00:00,3754,Priya Singh,Mumbai,MH,Grocery,Shirt,108374.0,0,Card,3,
BharatKart Retail Pvt Ltd,6886,2023-01-12 16:00:00,4467,Priya Singh,Pune,KA,Electronics,Rice,41792.0,30,UPI,9,2
BharatKart Retail Pvt Ltd,7966,2023-01-12 17:00:00,4386,Priya Singh,Mumbai,TN,,Sofa,85273.0,,,12,3
BharatKart Retail Pvt Ltd,4370,2023-01-12 18:00:00,606,Sneha Patil,Pune,KA,Fashion,Laptop,87979.0,10,UPI,13,1
BharatKart Retail Pvt Ltd,2372,2023-01-12 19:00:00,1004,,Hyderabad,TS,,Sofa,3395.0,0,Card,7,5
BharatKart Retail Pvt Ltd,7663,2023-01-12 20:00:00,734,Sneha Patil,,TS,Grocery,Rice,18773.0,10,Card,9,2
BharatKart Retail Pvt Ltd,7897,2023-01-12 21:00:00,574,Amit Sharma,Chennai,DL,,Rice,105908.0,10,,8,2
BharatKart Retail Pvt Ltd,3191,2023-01-12 22:00:00,3344,Priya Singh,,KA,Home,Mobile,55627.0,,UPI,11,
BharatKart Retail Pvt Ltd,2664,2023-01-12 23:00:00,4760,Vikas Gupta,Delhi,DL,Fashion,,78711.0,5,,12,1
BharatKart Retail Pvt Ltd,4282,2023-01-13 00:00:00,3611,Sneha Patil,,TS,Fashion,Rice,96465.0,,COD,2,5
BharatKart Retail Pvt Ltd,6351,2023-01-13 01:00:00,4545,Sneha Patil,Hyderabad,DL,Electronics,,17599.0,20,Card,10,4
BharatKart Retail Pvt Ltd,8148,2023-01-13 02:00:00,1632,,Chennai,TN,Grocery,,8820.0,30,,14,1
BharatKart Retail Pvt Ltd,4760,2023-01-13 03:00:00,3001,Vikas Gupta,Mumbai,MH,Electronics,Laptop,80127.0,20,Card,4,3
BharatKart Retail Pvt Ltd,4520,2023-01-13 04:00:00,2436,Priya Singh,Pune,MH,Home,,,0,COD,7,3
BharatKart Retail Pvt Ltd,8212,2023-01-13 05:00:00,4068,Rahul Verma,Bangalore,TN,Home,,32861.0,10,,2,5
BharatKart Retail Pvt Ltd,3569,2023-01-13 06:00:00,1528,Sneha Patil,Bangalore,DL,Home,Sofa,59692.0,5,,9,1
BharatKart Retail Pvt Ltd,4886,2023-01-13 07:00:00,4273,Vikas Gupta,unknown,TS,Home,Mobile,79779.0,20,UPI,8,4
BharatKart Retail Pvt Ltd,3488,2023-01-13 08:00:00,2323,Rahul Verma,Chennai,TN,Grocery,Mobile,3882.0,30,COD,14,3
BharatKart Retail Pvt Ltd,6090,2023-01-13 09:00:00,2957,Sneha Patil,Hyderabad,TN,,Shirt,33057.0,30,,1,2
BharatKart Retail Pvt Ltd,1176,2023-01-13 10:00:00,3229,Amit Sharma,Bangalore,TS,,Shirt,18866.0,0,,12,2
BharatKart Retail Pvt Ltd,7783,2023-01-13 11:00:00,3412,Priya Singh,Delhi,TS,Grocery,,89867.0,,Card,4,5
BharatKart Retail Pvt Ltd,6547,2023-01-13 12:00:00,4199,Vikas Gupta,Bangalore,MH,,Shirt,94671.0,5,COD,4,3
BharatKart Retail Pvt Ltd,8685,2023-01-13 13:00:00,5320,Amit Sharma,,TN,,,61258.0,20,UPI,9,
BharatKart Retail Pvt Ltd,6013,2023-01-13 14:00:00,2347,Sneha Patil,Bangalore,DL,Electronics,Mobile,69603.0,10,UPI,3,2
BharatKart Retail Pvt Ltd,7288,2023-01-13 15:00:00,4223,Rahul Verma,Bangalore,TS,,Shirt,105119.0,5,UPI,7,
BharatKart Retail Pvt Ltd,3025,2023-01-13 16:00:00,5763,Vikas Gupta,Hyderabad,TN,Electronics,Rice,2095.0,5,,9,1
BharatKart Retail Pvt Ltd,1011,2023-01-13 17:00:00,4070,Priya Singh,Pune,KA,Fashion,Mobile,,20,Card,10,3
BharatKart Retail Pvt Ltd,4946,2023-01-13 18:00:00,1663,Rahul Verma,Pune,TS,Grocery,Laptop,81831.0,0,UPI,10,
BharatKart Retail Pvt Ltd,4232,2023-01-13 19:00:00,3826,,Pune,TN,Fashion,Sofa,102670.0,,UPI,4,4
BharatKart Retail Pvt Ltd,1808,2023-01-13 20:00:00,3144,Vikas Gupta,Hyderabad,DL,Home,,33069.0,20,Card,14,4
BharatKart Retail Pvt Ltd,2572,2023-01-13 21:00:00,3186,Sneha Patil,Mumbai,MH,Electronics,Mobile,69532.0,20,COD,10,3
BharatKart Retail Pvt Ltd,5165,2023-01-13 22:00:00,5034,Rahul Verma,unknown,TN,Fashion,Laptop,86206.0,10,UPI,10,1
BharatKart Retail Pvt Ltd,2948,2023-01-13 23:00:00,5750,Priya Singh,Chennai,,,Sofa,102748.0,30,Card,1,5
BharatKart Retail Pvt Ltd,8531,2023-01-14 00:00:00,125,Sneha Patil,Chennai,KA,Grocery,,99133.0,10,Card,8,4
BharatKart Retail Pvt Ltd,8773,2023-01-14 01:00:00,2572,Priya Singh,Bangalore,TS,Fashion,Laptop,110529.0,,Card,13,2
BharatKart Retail Pvt Ltd,7193,2023-01-14 02:00:00,3257,Vikas Gupta,,TS,Home,Rice,11335.0,20,,7,
BharatKart Retail Pvt Ltd,4901,2023-01-14 03:00:00,4882,,Pune,MH,Fashion,Mobile,74315.0,30,UPI,13,1
BharatKart Retail Pvt Ltd,1366,2023-01-14 04:00:00,343,Amit Sharma,Delhi,KA,Fashion,Sofa,1117.0,0,UPI,9,1
BharatKart Retail Pvt Ltd,7634,2023-01-14 05:00:00,2844,Priya Singh,Chennai,TN,Grocery,,18095.0,,,11,2
BharatKart Retail Pvt Ltd,3484,2023-01-14 06:00:00,2916,,Mumbai,MH,,,80663.0,20,COD,4,1
BharatKart Retail Pvt Ltd,7128,2023-01-14 07:00:00,5760,Sneha Patil,Pune,TS,Home,Laptop,87500.0,0,COD,1,3
BharatKart Retail Pvt Ltd,8903,2023-01-14 08:00:00,5757,Vikas Gupta,Bangalore,TN,,Shirt,61814.0,30,UPI,4,3
BharatKart Retail Pvt Ltd,1647,2023-01-14 09:00:00,1055,Priya Singh,Delhi,TS,,Shirt,,5,UPI,13,5
BharatKart Retail Pvt Ltd,7236,2023-01-14 10:00:00,686,Sneha Patil,Mumbai,TS,Fashion,,9385.0,20,,5,4
BharatKart Retail Pvt Ltd,2519,2023-01-14 11:00:00,2298,Sneha Patil,Pune,,Electronics,Laptop,70025.0,20,Card,1,5
BharatKart Retail Pvt Ltd,6946,2023-01-14 12:00:00,1448,Sneha Patil,,DL,Grocery,Shirt,48922.0,30,COD,13,3
BharatKart Retail Pvt Ltd,7834,2023-01-14 13:00:00,515,Sneha Patil,unknown,DL,Electronics,Rice,31271.0,5,Card,5,2
BharatKart Retail Pvt Ltd,8856,2023-01-14 14:00:00,2153,Vikas Gupta,Delhi,DL,Electronics,,45102.0,5,COD,2,4
BharatKart Retail Pvt Ltd,7990,2023-01-14 15:00:00,4585,Rahul Verma,Hyderabad,,Home,Shirt,28838.0,30,Card,5,3
BharatKart Retail Pvt Ltd,1559,2023-01-14 16:00:00,1865,Rahul Verma,Chennai,KA,Electronics,Sofa,23832.0,0,Card,11,1
BharatKart Retail Pvt Ltd,6758,2023-01-14 17:00:00,2335,Amit Sharma,Bangalore,TN,Fashion,Sofa,14543.0,20,,3,
BharatKart Retail Pvt Ltd,1958,2023-01-14 18:00:00,4730,Rahul Verma,Bangalore,KA,,,108372.0,30,COD,11,1
BharatKart Retail Pvt Ltd,5557,2023-01-14 19:00:00,2702,,Pune,KA,Fashion,Rice,37185.0,20,Card,1,3
BharatKart Retail Pvt Ltd,8379,2023-01-14 20:00:00,4222,Sneha Patil,unknown,KA,Grocery,Shirt,113158.0,10,COD,11,5
BharatKart Retail Pvt Ltd,6225,2023-01-14 21:00:00,1036,Sneha Patil,,DL,Home,Shirt,20948.0,5,COD,14,
BharatKart Retail Pvt Ltd,2101,2023-01-14 22:00:00,2171,Rahul Verma,Chennai,TN,Fashion,,22430.0,0,Card,8,5
BharatKart Retail Pvt Ltd,4608,2023-01-14 23:00:00,5504,Sneha Patil,,DL,Home,Mobile,77659.0,30,Card,14,3
BharatKart Retail Pvt Ltd,2091,2023-01-15 00:00:00,5530,Rahul Verma,Delhi,DL,Home,Laptop,10781.0,10,COD,7,5
BharatKart Retail Pvt Ltd,7023,2023-01-15 01:00:00,4544,Sneha Patil,unknown,DL,Fashion,Laptop,103770.0,10,UPI,7,5
BharatKart Retail Pvt Ltd,8729,2023-01-15 02:00:00,2542,Sneha Patil,,TS,Home,Mobile,50308.0,,UPI,8,3
BharatKart Retail Pvt Ltd,8658,2023-01-15 03:00:00,3834,Rahul Verma,unknown,MH,Grocery,Sofa,65717.0,30,,7,1
BharatKart Retail Pvt Ltd,6536,2023-01-15 04:00:00,3120,Amit Sharma,Delhi,TN,Home,Laptop,89666.0,10,UPI,2,3
BharatKart Retail Pvt Ltd,8201,2023-01-15 05:00:00,2512,Amit Sharma,,DL,Electronics,Mobile,69612.0,30,,4,1
BharatKart Retail Pvt Ltd,5427,2023-01-15 06:00:00,3877,,Hyderabad,DL,Grocery,Rice,52508.0,20,,10,1
BharatKart Retail Pvt Ltd,8236,2023-01-15 07:00:00,5280,Rahul Verma,Hyderabad,TN,Grocery,Rice,71864.0,,COD,13,5
BharatKart Retail Pvt Ltd,5326,2023-01-15 08:00:00,4657,Priya Singh,,,,,68501.0,30,Card,6,
BharatKart Retail Pvt Ltd,5703,2023-01-15 09:00:00,2025,,Mumbai,DL,Home,,37361.0,10,Card,2,
BharatKart Retail Pvt Ltd,8805,2023-01-15 10:00:00,3298,Rahul Verma,,KA,Grocery,Rice,10717.0,20,,9,2
BharatKart Retail Pvt Ltd,1763,2023-01-15 11:00:00,2817,,,,Electronics,Laptop,93120.0,20,Card,7,1
BharatKart Retail Pvt Ltd,8153,2023-01-15 12:00:00,1881,Priya Singh,Chennai,DL,Fashion,,105686.0,,Card,6,2
BharatKart Retail Pvt Ltd,4645,2023-01-15 13:00:00,2547,Rahul Verma,Bangalore,KA,Fashion,Mobile,70750.0,5,Card,1,2
BharatKart Retail Pvt Ltd,4934,2023-01-15 14:00:00,5772,Rahul Verma,Chennai,MH,Electronics,Sofa,35953.0,20,COD,14,
BharatKart Retail Pvt Ltd,7222,2023-01-15 15:00:00,291,Vikas Gupta,Delhi,MH,Fashion,Shirt,90799.0,,COD,1,4
BharatKart Retail Pvt Ltd,4948,2023-01-15 16:00:00,5831,Priya Singh,Pune,KA,,,42567.0,5,UPI,10,2
BharatKart Retail Pvt Ltd,3475,2023-01-15 17:00:00,4246,Sneha Patil,Mumbai,TS,Fashion,Sofa,22093.0,0,COD,14,5
BharatKart Retail Pvt Ltd,6708,2023-01-15 18:00:00,454,Vikas Gupta,Bangalore,TN,Fashion,Laptop,,30,,13,
BharatKart Retail Pvt Ltd,4472,2023-01-15 19:00:00,1090,Vikas Gupta,Delhi,TS,Fashion,Rice,115247.0,,Card,11,2
BharatKart Retail Pvt Ltd,8537,2023-01-15 20:00:00,2582,Rahul Verma,Delhi,DL,Grocery,Mobile,75161.0,10,COD,4,2
BharatKart Retail Pvt Ltd,2658,2023-01-15 21:00:00,2527,Rahul Verma,Mumbai,MH,,Shirt,12543.0,30,,14,1
BharatKart Retail Pvt Ltd,4482,2023-01-15 22:00:00,737,Sneha Patil,Delhi,DL,Grocery,Mobile,94157.0,5,UPI,5,3
BharatKart Retail Pvt Ltd,7112,2023-01-15 23:00:00,4061,Sneha Patil,Hyderabad,TS,Fashion,Sofa,107091.0,5,,7,5
BharatKart Retail Pvt Ltd,7524,2023-01-16 00:00:00,1558,Vikas Gupta,Pune,DL,Electronics,Rice,31117.0,0,COD,12,3
BharatKart Retail Pvt Ltd,8147,2023-01-16 01:00:00,1845,Amit Sharma,Mumbai,KA,Electronics,Rice,4905.0,,UPI,9,3
BharatKart Retail Pvt Ltd,4937,2023-01-16 02:00:00,1121,Amit Sharma,Pune,,Grocery,Laptop,50500.0,30,UPI,10,3
BharatKart Retail Pvt Ltd,1520,2023-01-16 03:00:00,2475,Priya Singh,Chennai,KA,Fashion,Mobile,34168.0,10,Card,12,1
BharatKart Retail Pvt Ltd,2716,2023-01-16 04:00:00,5166,Amit Sharma,,TN,,,80888.0,5,COD,8,1
BharatKart Retail Pvt Ltd,2630,2023-01-16 05:00:00,2724,Rahul Verma,,KA,Fashion,Laptop,2676.0,20,Card,9,
BharatKart Retail Pvt Ltd,8009,2023-01-16 06:00:00,1956,Rahul Verma,Chennai,KA,Grocery,Sofa,6502.0,30,UPI,6,1
BharatKart Retail Pvt Ltd,2743,2023-01-16 07:00:00,5112,Rahul Verma,Pune,DL,Fashion,Rice,,0,Card,10,1
BharatKart Retail Pvt Ltd,3454,2023-01-16 08:00:00,215,Priya Singh,,MH,Home,Laptop,33275.0,5,COD,7,2
BharatKart Retail Pvt Ltd,5280,2023-01-16 09:00:00,3042,Vikas Gupta,Chennai,TS,Fashion,Mobile,108454.0,30,,4,1
BharatKart Retail Pvt Ltd,7325,2023-01-16 10:00:00,4101,Rahul Verma,Bangalore,,Fashion,,38688.0,5,,6,1
BharatKart Retail Pvt Ltd,2570,2023-01-16 11:00:00,3073,Vikas Gupta,Bangalore,TN,,,107325.0,10,COD,13,
BharatKart Retail Pvt Ltd,2804,2023-01-16 12:00:00,4455,Sneha Patil,Chennai,DL,Home,,77679.0,10,,4,3
BharatKart Retail Pvt Ltd,1260,2023-01-16 13:00:00,5376,Amit Sharma,,TN,Grocery,Rice,41419.0,0,,1,2
BharatKart Retail Pvt Ltd,5140,2023-01-16 14:00:00,5855,Amit Sharma,Bangalore,TN,,Shirt,64558.0,30,COD,11,
BharatKart Retail Pvt Ltd,6431,2023-01-16 15:00:00,4819,Rahul Verma,,MH,Grocery,,77746.0,0,UPI,9,3
BharatKart Retail Pvt Ltd,2300,2023-01-16 16:00:00,4311,Rahul Verma,Pune,TN,Grocery,Laptop,47238.0,,Card,5,2
BharatKart Retail Pvt Ltd,1811,2023-01-16 17:00:00,5472,Sneha Patil,Chennai,DL,Home,Sofa,5303.0,5,,3,5
BharatKart Retail Pvt Ltd,7577,2023-01-16 18:00:00,1567,Sneha Patil,Bangalore,TS,,Rice,83354.0,10,COD,13,2
BharatKart Retail Pvt Ltd,7418,2023-01-16 19:00:00,4249,,,,Grocery,Shirt,85992.0,5,,7,
BharatKart Retail Pvt Ltd,3232,2023-01-16 20:00:00,1051,Priya Singh,Chennai,KA,Electronics,Mobile,70729.0,0,UPI,8,1
BharatKart Retail Pvt Ltd,3709,2023-01-16 21:00:00,399,Sneha Patil,Hyderabad,MH,Grocery,Sofa,79786.0,30,,10,
BharatKart Retail Pvt Ltd,2970,2023-01-16 22:00:00,1496,Sneha Patil,,KA,Grocery,Sofa,51984.0,0,Card,12,
BharatKart Retail Pvt Ltd,7265,2023-01-16 23:00:00,2866,Sneha Patil,,KA,Home,Laptop,14857.0,0,Card,10,
BharatKart Retail Pvt Ltd,8574,2023-01-17 00:00:00,2279,Sneha Patil,Hyderabad,,Fashion,Laptop,34252.0,30,COD,13,5
BharatKart Retail Pvt Ltd,1018,2023-01-17 01:00:00,5907,Rahul Verma,,MH,Grocery,,11215.0,10,,5,3
BharatKart Retail Pvt Ltd,4013,2023-01-17 02:00:00,1697,,Pune,MH,Home,Mobile,34649.0,10,COD,1,2
